"Search Parameters"	"Year"	"Mo"	"Dy"	"Country"	"Region"	"Location Name"	"Latitude"	"Longitude"	"Focal Depth (km)"	"Mag"	"MMI Int"	"Deaths"	"Death Description"	"Injuries"	"Injuries Description"	"Damage ($Mil)"	"Damage Description"
"[""1900 <= Year >= 2020""]"																	
	2007	4	13	"MEXICO"	150	"MEXICO:  GUERRERO, ATOYAC"	17.302	-100.198	34	6	5						1
	2007	4	15	"JAPAN"	30	"JAPAN:  HONSHU:  W"	34.807	136.239	16	4.6				12	1		2
	2007	4	16	"ALBANIA"	130	"ALBANIA:  TIRANA"	41.172	19.897	14	4.5							1
	2007	4	21	"CHILE"	160	"CHILE:  SOUTHERN"	-45.243	-72.648	37	6.2	7	2	1				1
	2007	4	28	"UK"	120	"UNITED KINGDOM:  ENGLAND:  FOLKESTONE"	51.085	1.009	10	4.6	6			1	1		1
	2007	5	8	"USA"	150	"MONTANA:  SHERIDAN"	45.394	-112.13	14	4.5	5						1
	2007	5	16	"LAOS"	60	"LAOS:  BOKEO;  THAILAND:  CHIANG RAI, CHIAN SAEN"	20.504	100.746	24	6.3							1
	2007	5	29	"INDONESIA"	170	"INDONESIA: LABUHA"	-1.065	127.343	24	6.1							1
	2007	6	2	"CHINA"	30	"CHINA:  YUNNAN PROVINCE:  NING'ER"	23.028	101.052	5	6.1		3	1	329	3	310	4
	2007	6	13	"GUATEMALA"	100	"GUATEMALA:  GUATEMALA CITY"	13.554	-90.618	23	6.7							1
	2007	6	18	"IRAN"	140	"IRAN:  QOM"	34.437	50.833	5	5.5							1
	2007	7	13	"ECUADOR"	160	"ECUADOR:  ZARUMA"	-3.987	-79.836	50	4.5							1
	2007	7	16	"JAPAN"	30	"JAPAN:  HONSHU:  W COAST"	37.57	138.478	10	6.6		9	1	1088	4	12500	4
	2007	7	20	"CHINA"	40	"CHINA:  XINJIANG:  TEKES"	42.913	82.378	10	5.6							2
	2007	7	20	"USA"	150	"CALIFORNIA:  MONTCLAIR"	37.804	-122.193	5	4.2							1
	2007	7	21	"TAJIKISTAN"	40	"TAJIKISTAN:  RASHT, ASHT"	38.936	70.485	10	5.2		12	1				
	2007	7	22	"INDIA"	60	"INDIA:  UTTARKASHI, CHAMOLI, MUZAFFARNAGAR"	30.881	78.239	19	4.3				3	1		1
	2007	7	26	"INDONESIA"	170	"INDONESIA:  MALUKU:  N"	2.872	127.464	25	6.9					2		1
	2007	8	1	"VANUATU"	170	"VANUATU ISLANDS:  LUGANVILLE"	-15.595	167.68	120	7.2							1
	2007	8	2	"RUSSIA"	50	"RUSSIA:  TATAR STRAIT"	47.116	141.798	5	6.2		2	1	12	1		1
	2007	8	2	"USA"	150	"ALASKA:  ALEUTIAN ISLANDS"	51.307	-179.971	21	6.7							
	2007	8	6	"USA"	150	"UTAH:  HUNTINGTON"	39.465	-111.237	2	4.2		9	1		1		
	2007	8	8	"INDONESIA"	60	"INDONESIA:  JAVA"	-5.968	107.655	289	7.5							
	2007	8	15	"PERU"	160	"PERU:  ICA, PISCO, LIMA"	-13.386	-76.603	39	8	8	514	3	1090	4		4
	2007	8	17	"USA"	150	"UTAH"	39.464	-111.207	0	1.6		3	1	6	1		
	2007	8	20	"INDIA"	60	"INDIA:  MAHARASHTRA:  SATARA"	17.2	73.7	5	4.4							1
	2007	8	25	"IRAN"	140	"IRAN:  HADJI ABAD, ORZUIYEH"	28.154	56.652	10	5				4	1		
	2007	9	2	"SOLOMON ISLANDS"	170	"SOLOMON ISLANDS:  SANTA CRUZ ISLANDS"	-11.61	165.762	35	7.2							
	2007	9	9	"INDONESIA"	60	"INDONESIA:  SITUBONDO"	-7.783	114.338	35	4.8				13	1		1
	2007	9	10	"COLOMBIA"	160	"COLOMBIA:  NARINO, EL CHARCO, ISCUANDE, LA TOLA"	2.982	-77.967	31	6.8				5	1		1
	2007	9	12	"INDONESIA"	60	"INDONESIA:  SUMATRA"	-4.438	101.367	34	8.4		25	1	161	3		3
	2007	9	12	"INDONESIA"	60	"INDONESIA:  SUMATRA"	-2.625	100.841	35	7.9							
	2007	9	28	"JAPAN"	30	"JAPAN:  VOLCANO ISLANDS"	22.013	142.668	260	7.5							
	2007	9	30	"NEW ZEALAND"	170	"NEW ZEALAND:  AUCKLAND ISLANDS"	-49.418	163.954	10	7.4							
	2007	10	15	"NEW ZEALAND"	170	"NEW ZEALAND:  SOUTH ISLAND:  FIORDLAND"	-44.785	167.583	26	6.8							1
	2007	10	26	"PAKISTAN"	60	"PAKISTAN:  GHANCHE"	35.304	76.753	10	4.8		1	1	12	1		
	2007	10	31	"USA"	150	"CALIFORNIA:  SAN JOSE"	37.434	-121.774	10	5.6							1
	2007	11	6	"INDIA"	60	"INDIA:  GUJARAT"	21.181	70.724	10	5.1		1	1	5	1		1
	2007	11	7	"PHILIPPINES"	170	"PHILIPPINES:  BOHOL ISLAND:  MABINI"	9.721	124.647	72	5.1		1	1				
	2007	11	7	"BANGLADESH"	60	"BANGLADESH:  CHITTAGONG, BANDARBAN, RANGAMATI"	22.15	92.388	29	5.1				10	1		1
	2007	11	14	"CHILE"	160	"CHILE:  TOCOPILLA, MARIA ELENA"	-22.247	-69.89	40	7.7	8	2	1	65	2		3
	2007	11	16	"ECUADOR"	160	"PERU-ECUADOR:  GUAYAQUIL"	-2.312	-77.838	123	6.8							1
	2007	11	20	"IRAN"	140	"IRAN:  WESTERN:  QAL' EH-YE TOL, KHUZESTAN"	31.68	49.93	7	4.8				30	1		1
	2007	11	25	"INDONESIA"	60	"INDONESIA:  SUMBAWA ISLAND"	-8.277	118.339	35	6.5		3	1		3		2
	2007	11	25	"INDIA"	60	"INDIA:  BADAUN, MEERUT, NOIDA, REWARI"	28.555	77.057	10	4.7							1
	2007	11	29	"MARTINIQUE"	90	"MARTINIQUE"	14.944	-61.274	156	7.4		1	1	102	3		1
	2007	12	9	"BRAZIL"	160	"BRAZIL:  MINAS GERAIS"	-15.048	-44.231	10	4.6		1	1	6	1		2
	2007	12	9	"KERMADEC ISLANDS (NEW ZEALAND)"	170	"KERMADEC ISLANDS"	-25.996	-177.514	153	7.8							
	2007	12	15	"CHILE"	160	"CHILE:  OFF CENTRAL COAST, VINA DEL MAR, VALPARAISO"	-32.689	-71.695	25	5.9				4	1		1
	2007	12	20	"NEW ZEALAND"	170	"NEW ZEALAND:  OFF COAST NORTH ISLAND"	-39.011	178.291	20	6.6	7	1	1				1
	2007	12	20	"TURKEY"	140	"TURKEY:  CENTRAL:  YENIYAPAN, ABAZLAR, SUYUGUZEL"	39.417	33.212	10	5.7							1
	2007	12	26	"TURKEY"	140	"TURKEY:  CENTRAL:  ANKARA"	39.446	33.162	8	5.6							3
	2008	1	1	"KYRGYZSTAN"	40	"KYRGYZSTAN:  OSH"	40.288	72.985	6	5.6							3
	2008	1	5	"GUATEMALA"	100	"GUATEMALA:  COLOMBA, FLORES, COSTA CUCA"	14.129	-91.479	66	5.6							1
	2008	1	7	"INDONESIA"	170	"INDONESIA: NEW GUINEA: MANOKWARI,"	-0.795	134.012	12	5.9				6	1		1
	2008	1	9	"ALGERIA"	15	"ALGERIA:  ORAN"	35.616	-0.57	10	4.6		1	1				2
	2008	1	12	"BANGLADESH"	60	"INDIA-BANGLADESH:  RANGAMATI, BANGLADESH"	22.761	92.333	34	5							1
	2008	1	22	"INDONESIA"	60	"INDONESIA:  SUMATRA:  NIAS ISLAND:  GUNUNGSITOLI"	1.011	97.442	20	6.1		1	1	5	1		1
	2008	2	3	"CONGO"	10	"CONGO:  BUKAVU"	-2.296	28.9	10	5.9		38	1	717	3		3
	2008	2	6	"INDIA"	60	"INDIA:  WEST BENGAL"	23.433	87.111	10	4.3		1	1	50	1		2
	2008	2	9	"MEXICO"	150	"MEXICO:  BAJA CALIFORNIA"	32.456	-115.315	3	5.1							1
	2008	2	13	"IRAN"	140	"IRAN:  NASIRABAD"	31.73	51.2	14	4.9				10	1		1
	2008	2	14	"RWANDA"	10	"RWANDA:  GISENYI"	-2.404	28.918	10	4.9		1	1	109	3		1
	2008	2	15	"LEBANON"	140	"LEBANON-SYRIA:  BAALBEC"	33.327	35.305	10	5				10	1		1
	2008	2	20	"INDONESIA"	60	"INDONESIA:  SUMATERA:  ACEH PROVINCE"	2.768	95.964	26	7.4		3	1	25	1		
	2008	2	21	"USA"	150	"NEVADA:  WELLS"	41.153	-114.867	7	6	8			3	1		2
	2008	2	25	"INDONESIA"	60	"INDONESIA:  SUMATRA:  PADANG"	-2.486	99.972	25	6.5							1
	2008	2	27	"UK"	120	"UNITED KINGDOM:  ENGLAND:  LINCOLNSHIRE"	53.403	-0.332	18	4.8				1	1		1
	2008	2	29	"BRAZIL"	160	"BRAZIL:  SOBRAL"	-3.7	-40.35	10	4.3							1
	2008	3	9	"INDIA"	60	"INDIA:  GUJARAT"	23.33	70.592	10	4.5							1
	2008	3	20	"CHINA"	40	"CHINA:  XINJIANG PROVINCE"	35.49	81.467	10	7.2							3
	2008	3	29	"PERU"	160	"PERU:  OFF COAST"	-12.178	-77.164	51	5.3				1	1		1
	2008	4	9	"NEW CALEDONIA"	170	"NEW CALEDONIA: LOYALTY ISLANDS"	-20.071	168.892	33	7.3							
	2008	4	15	"GUATEMALA"	100	"GUATEMALA"	13.564	-90.599	33	6.1							1
	2008	4	18	"USA"	150	"ILLINOIS:  WEST SALEM"	38.452	-87.886	14	5.3							1
	2008	4	26	"USA"	150	"NEVADA:  FALLON"	39.52	-119.93	1	5							1
	2008	4	28	"VANUATU"	170	"VANUATU ISLANDS"	-19.941	168.953	32	6.4							
	2008	5	1	"IRAN"	140	"IRAN:  LORESTAN, BOROUJERD"	33.86	48.59	16	4.5				100	1		1
	2008	5	7	"JAPAN"	30	"JAPAN:  HONSHU:  E COAST"	36.158	141.521	39	6.8				6	1		1
	2008	5	12	"CHINA"	30	"CHINA:  SICHUAN PROVINCE"	31.002	103.322	19	7.9	9	87652	4	374171	4	86000	4
	2008	5	21	"BRAZIL"	160	"BRAZIL:  ALCANTARAS"	-3.91	-40.44	10								1
	2008	5	24	"COLOMBIA"	160	"COLOMBIA:  META, QUETAME"	4.33	-73.764	9	5.6		6	1				1
	2008	5	25	"CHINA"	30	"CHINA:  SICHUAN PROVINCE"	32.57	105.424	10	6		8	1	927	3		4
	2008	5	26	"COSTA RICA"	100	"PANAMA-COSTA RICA"	8.423	-82.968	13	5.6							1
	2008	5	27	"CHINA"	30	"CHINA:  SICHUAN PROVINCE"	32.71	105.54	10	5.7							3
	2008	5	29	"ICELAND"	120	"ICELAND: REYKJAVIK"	64.004	-21.012	10	6.3				30	1		1
	2008	6	6	"ALGERIA"	15	"ALGERIA:  ORAN"	35.883	-0.658	4	5.5		1	1	30	1		2
	2008	6	6	"INDIA"	60	"INDIA:  MANPUR"	24.702	84.964	11	3.8				2	1		1
	2008	6	8	"GREECE"	130	"GREECE:  ACHAIA, ILEIA"	37.963	21.525	16	6.3		2	1	240	3		3
	2008	6	13	"JAPAN"	30	"JAPAN:  HONSHU:  TOKYO"	39.03	140.881	8	6.9		13	1	357	3		3
	2008	7	1	"PERU"	160	"PERU:  CENTRAL:  OXAPAMPA, HUANCABAMBA"	-10.368	-75.512	33	5.5				45	1		1
	2008	7	3	"IRAN"	140	"IRAN:  NE:  KATKAN"	35.5	58.8	10	5							1
	2008	7	5	"RUSSIA"	50	"RUSSIA:  SEA OF OKHOTSK"	53.882	152.886	633	7.7							
	2008	7	8	"PERU"	160	"PERU:  AREQUIPA"	-15.986	-71.748	123	6.2		1	1				1
	2008	7	19	"JAPAN"	30	"JAPAN:  OFF EAST COAST OF HONSHU ISLAND"	37.552	142.214	22	6.9							
	2008	7	23	"JAPAN"	30	"JAPAN:  HONSHU:  N"	39.802	141.464	108	6.8		1	1	200	3		2
	2008	7	24	"CHINA"	30	"CHINA:  SICHUAN PROVINCE"	32.747	105.542	10	5.6		1	1	17	1		3
	2008	7	29	"USA"	150	"CALIFORNIA:  LOS ANGELES"	33.953	-117.761	15	5.4	6			8	1		1
	2008	8	1	"CHINA"	30	"CHINA:  SICHUAN PROVINCE"	32.036	104.722	7	5.7				231	3		2
	2008	8	5	"CHINA"	30	"CHINA:  SICHUAN PROVINCE"	32.756	105.494	6	6		4	1	29	1		1
	2008	8	11	"VENEZUELA"	160	"VENEZUELA:  CARIACO-CUMANA"	10.514	-64.171	13	5.2							1
	2008	8	15	"PHILIPPINES"	170	"PHILIPPINES:  LUZON:  LEGASPI"	12.897	124.319	10	6							1
	2008	8	19	"CHINA"	30	"CHINA:  YUNNAN PROVINCE"	25.051	97.919	46	5							3
	2008	8	21	"CHINA"	30	"CHINA:  YUNNAN PROVINCE"	25.044	97.684	1	6		5	1	127	3		3
	2008	8	25	"NEW ZEALAND"	170	"NEW ZEALAND:  NORTH ISLAND"	-39.715	176.851	32	5.5							2
	2008	8	25	"CHINA"	40	"CHINA:  TIBET (XIZANG PROVINCE)"	30.901	83.52	12	6.7	8						2
	2008	8	26	"ATLANTIC OCEAN"	70	"ATLANTIC OCEAN:  SOUTH"	-52.533	26.417	10	5							
	2008	8	27	"RUSSIA"	40	"RUSSIA:  LAKE BAYKAL"	51.607	104.158	16	6.2	8						1
	2008	8	30	"CHINA"	30	"CHINA:  SICHUAN PROVINCE"	26.272	101.937	17	5.9		43	1	589	3		4
	2008	9	3	"TURKEY"	140	"TURKEY:  ADIYAMAN"	37.507	38.503	6	4.1							1
	2008	9	9	"INDONESIA"	60	"INDONESIA:  SUMATRA:  SOUTHERN"	-3.935	103.058	25	5.4		2	1				2
	2008	9	10	"IRAN"	140	"IRAN:  HORMOZGAN PROVINCE"	26.743	55.828	12	6.1		7	1	45	1		3
	2008	9	11	"JAPAN"	30	"JAPAN:  HOKKAIDO"	41.892	143.754	25	6.8							
	2008	9	16	"INDIA"	60	"INDIA:  MAHARASHTRA"	17.438	73.915	10	5		1	1	20	1		3
	2008	10	5	"KYRGYZSTAN"	40	"KYRGYZSTAN: NURA"	39.533	73.824	27	6.6		74	2	140	3		2
	2008	10	6	"CHINA"	40	"CHINA:  TIBET (XIZANG PROVINCE)"	29.807	90.35	12	6.3		9	1	19	1		2
	2008	10	11	"RUSSIA"	40	"RUSSIA:  CAUCASUS:  CHECHNYA"	43.372	46.254	16	5.7		13	1	100	2		3
	2008	10	28	"PAKISTAN"	60	"PAKISTAN:  QUETTA"	30.639	67.351	15	6.4	6	215	3	320	3		4
	2008	10	29	"PAKISTAN"	60	"PAKISTAN:  ZIARAT"	30.598	67.455	14	6.4				1	1		2
	2008	11	10	"CHINA"	40	"CHINA:  QINGHAI PROVINCE"	37.565	95.833	19	6.3				3	1	4	2
	2008	11	16	"INDONESIA"	170	"INDONESIA:  MINAHASSA PENINSULA"	1.271	122.091	30	7.3		6	1	77	2		3
	2008	11	19	"PANAMA"	100	"PANAMA:  PASO CANOA, DAVID, PUERTO ARMUELLES"	8.267	-82.967	32	6.1							1
	2008	11	22	"CZECH REPUBLIC"	110	"CZECH REPUBLIC:  KARVINA"	49.914	18.455		4.1		2	1	3	1		1
	2008	12	7	"IRAN"	140	"IRAN:  S"	26.99	55.8	15	5.4				5	1		1
	2008	12	9	"CHINA"	30	"CHINA:  SICHUAN PROVINCE"	32.518	105.395	25	4.5		2	1	3	1		
	2008	12	10	"ARGENTINA"	160	"ARGENTINA:  POTRERILLOS"	-32.938	-69.259	10	4.1							1
	2008	12	25	"MYANMAR (BURMA)"	60	"MYANMAR (BURMA)"	23.97	97.569	35	4.7				19	1		3
	2008	12	25	"CHINA"	30	"CHINA:  YUNNAN PROVINCE:  SIMAO"	23.97	97.569	35	4.8				19	1		2
	2008	12	29	"AFGHANISTAN"	40	"AFGHANISTAN; PAKISTAN:  MANSEHRA, SHANGLA"	36.401	71.075	158	5.8							1
	2009	1	3	"INDONESIA"	170	"PAPUA NEW GUINEA:  NEAR NORTH COAST"	-0.414	132.885	17	7.6		5	1	250	3		3
	2009	1	3	"INDONESIA"	170	"PAPUA NEW GUINEA:  NEAR NORTH COAST"	-0.691	133.305	23	7.3							
	2009	1	8	"COSTA RICA"	100	"COSTA RICA:  LA PAZ"	10.165	-84.197	14	6.1		23	1	100	2		3
	2009	1	15	"RUSSIA"	50	"RUSSIA:  KURIL ISLANDS"	46.857	155.154	36	7.4							
	2009	1	21	"PERU"	160	"PERU:  PACCHA"	-11.779	-75.626	10	4.6							2
	2009	2	11	"INDONESIA"	170	"INDONESIA:  KEPULAUAN TALAUD"	3.884	126.397	22	7.2				64	2		2
	2009	2	20	"PAKISTAN"	60	"PAKISTAN; INDIA:  KASHMIR"	34.204	73.899	10	5.4				44	1		1
	2009	2	20	"CHINA"	40	"CHINA:  XINJIANG PROVINCE"	40.657	78.692	17	5.5							3
	2009	3	19	"TONGA"	170	"TONGA ISLANDS"	-23.046	-174.659	34	7.6							
	2009	3	26	"INDIA"	60	"INDIA:  CHAIBASA"	22.399	85.903	10	4.1				5	1		1
	2009	3	31	"NICARAGUA"	100	"NICARAGUA:  SAN JUAN DEL RIO COCO"	13.452	-86.06	36	4.4							1
	2009	4	6	"ITALY"	130	"ITALY:  L'AQUILA"	42.334	13.334	9	6.3		309	3	1500	4	2500	4
	2009	4	7	"ITALY"	130	"ITALY:  L'AQUILA"	42.275	13.464	15	5.5		1	1				1
	2009	4	9	"INDIA"	60	"INDIA:  JAISALMER"	27.143	70.749	44	5.2				6	1		2
	2009	4	16	"AFGHANISTAN"	40	"AFGHANISTAN:  NANGARHAR"	34.185	70.076	6	5.4		19	1	51	2		2
	2009	5	17	"SAUDI ARABIA"	140	"SAUDI ARABIA: WESTERN"	25.212	37.597	10	4.6							1
	2009	5	19	"SAUDI ARABIA"	140	"SAUDI ARABIA: WESTERN"	25.292	37.744	2	5.7				7	1		
	2009	5	19	"INDIA"	60	"INDIA:  KASHMIR"	33.198	75.787	21	4.9							1
	2009	5	24	"MACEDONIA"	130	"BALKANS NW:  MACEDONIA"	41.303	22.714	0	5.3							2
	2009	5	28	"HONDURAS"	90	"HONDURAS:  NORTHERN; BELIZE"	16.72	-86.236	10	7.3		7	1	40	1		2
	2009	5	29	"VANUATU"	170	"VANUATU ISLANDS:  TONGOA"	-17.026	168.329	13	5.7				10	1		1
	2009	6	2	"VANUATU"	170	"VANUATU ISLANDS:  TONGOA"	-17.757	167.949	15	6.3				4	1		1
	2009	6	13	"KAZAKHSTAN"	40	"KAZAKHSTAN:  TEKELI"	44.724	78.864	15	5.4		1	1				1
	2009	7	1	"GREECE"	130	"GREECE:  CRETE"	34.164	25.471	19	6.4	2						
	2009	7	4	"PANAMA"	100	"PANAMA: PANAMA CITY"	9.59	-78.966	38	6	5			32	1		1
	2009	7	9	"CHINA"	30	"CHINA:  YUNNAN PROVINCE:  YAOAN COUNTY"	25.632	101.095	7	5.7				336	3		3
	2009	7	15	"NEW ZEALAND"	170	"NEW ZEALAND:  OFF WEST COAST OF SOUTH ISLAND"	-45.762	166.562	12	7.8							1
	2009	7	24	"CHINA"	40	"CHINA: TIBET (XIZANG PROVINCE):   GYUNGCAN"	31.158	85.902	13	5.8							1
	2009	8	8	"CHINA"	30	"CHINA:  CHONGQING PROVINCE:  RONGCHANG"	29.358	105.438	10	3.4		2	1	1	1		2
	2009	8	10	"INDIA"	60	"INDIA:  ANDAMAN I"	14.099	92.888	5	7.5							
	2009	8	10	"JAPAN"	30	"JAPAN:  HONSHU:  S COAST"	34.743	138.264	40	6.4		1	1	123	3		3
	2009	8	16	"INDONESIA"	60	"INDONESIA:  SUMATRA:  PADANG"	-1.479	99.49	20	6.7				9	1		
	2009	8	28	"CHINA"	40	"CHINA:  QINGHAI PROVINCE"	37.696	95.718	13	6.2							1
	2009	8	30	"MYANMAR (BURMA)"	60	"MYANMAR (BURMA);  INDIA:  SIBSAGAR"	25.28	95.101	82	5.2							1
	2009	9	2	"INDONESIA"	60	"INDONESIA:  JAVA"	-7.782	107.297	46	7		81	2	1297	4		3
	2009	9	6	"GEORGIA"	40	"GEORGIA:  NORTHWESTERN"	42.66	43.443	15	6				1	1		2
	2009	9	12	"VENEZUELA"	160	"VENEZUELA:  CARABOBO"	10.705	-67.92	10	6.3				18	1		1
	2009	9	18	"PHILIPPINES"	170	"PHILIPPINES:  COTABATO, SULTAN KUDARAT"	6.513	124.715	10	5.7				91	2		1
	2009	9	18	"INDONESIA"	60	"INDONESIA:  BALI:  DENPASAR"	-9.138	115.593	79	5.7				7	1		1
	2009	9	21	"BHUTAN"	60	"BHUTAN:  TASHIGANG"	27.332	91.437	14	6.1		11	1				3
	2009	9	22	"AUSTRALIA"	170	"AUSTRALIA:  MORNINGTON"	-38.28	145.25	0	3.1							1
	2009	9	29	"SAMOA"	170	"SAMOA ISLANDS"	-15.489	-172.095	18	8.1							
	2009	9	30	"INDONESIA"	60	"INDONESIA:  SUMATRA:  PADANG"	-0.72	99.867	81	7.5		1117	4	1214	4	2200	4
	2009	10	1	"INDONESIA"	60	"INDONESIA:  SUMATRA:  SOUTHERN:  KERINCI"	-2.515	101.501	10	6.6		3	1			10	3
	2009	10	7	"VANUATU"	170	"VANUATU ISLANDS"	-13.006	166.51	45	7.6							
	2009	10	7	"SOLOMON ISLANDS"	170	"SOLOMON ISLANDS:  SANTA CRUZ ISLANDS"	-12.517	166.382	35	7.8							
	2009	10	9	"ECUADOR"	160	"ECUADOR:  TENA"	-0.962	-77.817	35	5.4							1
	2009	10	22	"AFGHANISTAN"	40	"AFGHANISTAN:  HINDU KUSH"	36.517	70.95	18	6.1		5	1				1
	2009	10	29	"BHUTAN"	60	"BHUTAN:  MONGAR, PEMAGATSEL, TASHIGANG"	27.262	91.417	26	5.3							2
	2009	11	1	"CHINA"	30	"CHINA:  YUNNAN PROVINCE"	25.962	100.825	25	4.9				28	1		
	2009	11	3	"IRAN"	140	"IRAN:  BANDAR ABBAS"	27.334	56.202	14	5.1				269	3		1
	2009	11	8	"INDONESIA"	60	"INDONESIA:  SUMABAWA:  BIMA"	-8.207	118.631	18	6.6		2	1	200	3	2.43	2
	2009	11	27	"VENEZUELA"	160	"VENEZUELA:  SIQUISIQUE"	10.434	-69.715	7	5.4							1
	2009	12	6	"SOUTH AFRICA"	10	"SOUTH AFRICA:  CARLETONVILLE"	-26.414	27.494	2	3.5		2	1	3	1		
	2009	12	8	"MALAWI"	10	"MALAWI:  KARONGA"	-9.948	33.878	8	5.9		1	1	15	1		3
	2009	12	12	"INDIA"	60	"INDIA:  MAHARASHTRA:  SATARA"	17.109	73.767	10	5.1							1
	2009	12	17	"JAPAN"	30	"JAPAN:  HONSHU:  ITO"	34.921	139.261	7	4.9				7	1		1
	2009	12	19	"TAIWAN"	30	"TAIWAN:  HUALIEN"	23.796	121.605	57	6.4				14	1		1
	2009	12	19	"MALAWI"	10	"MALAWI:  KARONGA"	-10.108	33.818	6	6		3	1	250	3		3
	2009	12	30	"MEXICO"	150	"MEXICO:  MEXICALI"	32.437	-115.165	9	5.9							1
	2009	12	31	"BHUTAN"	60	"BHUTAN:  DAMETSI"	27.319	91.51	10	5.2				2	1		2
	2010	1	2	"TAJIKISTAN"	40	"TAJIKISTAN"	38.245	71.467	47	5.1						1.5	2
	2010	1	3	"SOLOMON ISLANDS"	170	"SOLOMON ISLANDS"	-8.743	157.477	26	6.6							
	2010	1	3	"SOLOMON ISLANDS"	170	"SOLOMON ISLANDS"	-8.799	157.346	25	7.1							1
	2010	1	5	"SOLOMON ISLANDS"	170	"SOLOMON ISLANDS"	-9.019	157.551	15	6.8							
	2010	1	10	"INDONESIA"	60	"INDONESIA:  JAVA:  GARUT"	-7.907	107.879	65	5.1		1	1	2	1		
	2010	1	10	"USA"	150	"CALIFORNIA:  OFF COAST NORTHERN"	40.652	-124.692	29	6.5				30	1	21.8	3
	2010	1	12	"HAITI"	90	"HAITI:  PORT-AU-PRINCE"	18.457	-72.533	13	7		316000	4	30000	4	8000	4
	2010	1	15	"VENEZUELA"	160	"VENEZUELA:  CARIACO"	10.454	-63.475	8	5.5				11	1		1
	2010	1	16	"IRAN"	140	"IRAN:  KHUZESTAN:  ARRJAN"	32.45	48.3	5	5							2
	2010	1	17	"CHINA"	30	"CHINA:  GUIZHOU PROVINCE"	25.558	105.804	27	4.4		7	1	9	1		
	2010	1	30	"CHINA"	30	"CHINA:  SICHUAN PROVINCE: MOXI"	30.268	105.668	10	4.7		1	1	15	1		2
	2010	2	25	"CHINA"	30	"CHINA:  YUNNAN PROVINCE"	25.523	101.903	36	4.8				11	1		1
	2010	2	26	"JAPAN"	30	"JAPAN:  TORI SHIMA, OKINAWA"	25.93	128.425	25	7				2	1		1
	2010	2	27	"CHILE"	160	"CHILE:  MAULE, CONCEPCION, TALCAHUANO"	-36.122	-72.898	23	8.8	9	402	3	12000	4	30000	4
	2010	2	27	"ARGENTINA"	160	"ARGENTINA:  SALTA"	-24.872	-65.602	10	6.3		2	1	2	1		
	2010	3	4	"TAIWAN"	30	"TAIWAN:  KAO-HSIUNG"	22.918	120.795	21	6.3				96	2	1000	4
	2010	3	8	"TURKEY"	140	"TURKEY:  ELAZIG PROVINCE:  OKCULAR, YUKARI DEMIRCI"	38.864	39.986	12	6.1		51	2	100	2		2
	2010	3	11	"CHILE"	160	"CHILE:  RANCAGUA"	-34.29	-71.891	11	6.9							1
	2010	3	30	"INDIA"	60	"INDIA: ANDAMAN ISLANDS:  DIGLIPUR"	13.667	92.831	34	6.7				10	1		2
	2010	4	4	"MEXICO"	150	"MEXICO:  BAJA CALIFORNIA"	32.297	-115.278	4	7.2		2	1	233	3	1150	4
	2010	4	6	"INDONESIA"	60	"INDONESIA:  SUMATRA"	2.383	97.048	31	7.8							
	2010	4	13	"CHINA"	30	"CHINA:  QINGHAI PROVINCE:  YUSHU"	33.165	96.548	17	6.9		2220	4	12135	4	500	4
	2010	4	18	"AFGHANISTAN"	40	"AFGHANISTAN:  SAMANGAN PROVINCE"	35.633	67.658	13	5.6		11	1	70	2		4
	2010	4	20	"AUSTRALIA"	60	"AUSTRALIA:  KALGOORLIE"	-30.794	121.406	0	5.2				3	1		1
	2010	5	1	"INDIA"	60	"INDIA:  CHAMOLI"	30.099	80.026	36	4.5							1
	2010	5	6	"PERU"	160	"PERU:  TACNA"	-18.058	-70.547	37	6.2				11	1		2
	2010	5	9	"INDONESIA"	60	"INDONESIA:  N. SUMATRA: SIMEULUE ISLAND"	3.748	96.018	38	7.2							1
	2010	5	14	"ALGERIA"	15	"ALGERIA:  NORTHERN:  BENI YELLMAN"	35.9	4.12	2	5.2		2	1	43	1		
	2010	5	16	"USA TERRITORY"	90	"PUERTO RICO:  LARES, VEGA BAJA"	18.4	-67.07	113	5.8							1
	2010	5	29	"USA TERRITORY"	170	"ANATAHAN REGION, N. MARIANA ISLANDS"	16.591	145.682	10	4.4							
	2010	6	12	"INDIA"	60	"INDIA:  LITTLE NICOBAR ISLAND"	7.881	91.936	35	7.5	6						
	2010	6	15	"USA"	150	"CALIFORNIA:  OCOTILLO"	32.7	-115.921	5	5.8							1
	2010	6	16	"INDONESIA"	170	"INDONESIA: NEW GUINEA:  IRIAN JAYA: JAPEN"	-2.174	136.543	18	7	6	17	1				3
	2010	6	18	"INDIA"	60	"INDIA:  ANDAMAN ISLANDS:  DIGLIPUR"	13.197	93.087	20	5.9							1
	2010	6	22	"INDIA"	60	"INDIA:  TAULI"	29.872	80.428	16	5.2							1
	2010	6	23	"CANADA"	150	"CANADA:  QUEBEC:  VAL-DES-BOIS, GRACEFIELD"	45.88	-75.48	22	5.2	6						1
	2010	6	30	"MEXICO"	150	"MEXICO:  SAN ANDRES HUAXPALTEPEC"	16.396	-97.782	20	6.2		1	1				
	2010	7	20	"IRAN"	140	"IRAN:  FARSINAJ"	27.022	53.861	10	5.8		1	1	32	1		2
